,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
48520,0,168.66666666666666,New Zealand,West Indies,Auckland,31,134,9.03370786516854,5,64.0,2.0,189,1
53469,0,148.20689655172413,India,Australia,Mirpur,5,152,7.930434782608695,5,55.0,1.0,159,1
43312,0,152.8,New Zealand,England,London,67,81,9.169811320754716,9,43.0,0.0,201,1
65330,0,191.25,South Africa,England,Mumbai,80,89,13.35,10,73.0,0.0,229,1
143914,0,141.92307692307693,Australia,New Zealand,Sydney,73,58,7.404255319148937,8,39.0,0.0,96,2
38320,0,146.41666666666666,Pakistan,Australia,Abu Dhabi,27,122,7.870967741935484,7,43.0,2.0,155,1
21121,0,157.21428571428572,Zimbabwe,India,Harare,33,107,7.379310344827586,7,38.0,1.0,145,1
49455,0,168.66666666666666,Sri Lanka,New Zealand,Auckland,74,40,5.217391304347826,7,26.0,2.0,142,1
3341,0,154.71428571428572,Bangladesh,Australia,Bengaluru,5,145,7.565217391304348,5,47.0,1.0,156,1
29075,0,153.14285714285714,Sri Lanka,South Africa,Colombo,47,83,6.821917808219179,5,25.0,3.0,103,1
28481,0,153.14285714285714,India,Sri Lanka,Colombo,22,131,8.020408163265307,6,36.0,2.0,164,1
84226,0,174.16666666666666,England,India,Ahmedabad,45,102,8.16,7,40.0,2.0,164,1
166373,0,91.5,South Africa,India,Cuttack,38,72,5.2682926829268295,7,21.0,0.0,96,2
174976,0,186.0,Zimbabwe,South Africa,Kimberley,56,105,9.84375,9,64.0,0.0,186,2
91450,0,183.5,New Zealand,West Indies,Nelson,16,151,8.711538461538462,5,52.0,3.0,187,1
2591,0,154.0,India,South Africa,St Lucia,4,172,8.896551724137932,6,66.0,2.0,186,1
101199,0,128.3953488372093,Australia,Pakistan,Dubai,66,45,5.0,7,27.0,2.0,136,2
13409,0,170.24137931034483,New Zealand,Sri Lanka,Johannesburg,11,148,8.146788990825687,5,43.0,0.0,164,1
56598,1,159.33333333333334,England,Pakistan,Bristol,87,40,7.2727272727272725,8,38.0,2.0,144,1
168064,0,145.2,India,Australia,Brisbane,43,113,8.805194805194805,6,32.0,3.0,169,2
86491,0,169.75,Bangladesh,Zimbabwe,Bulawayo,13,152,8.52336448598131,5,38.0,1.0,168,1
159954,0,139.8,Australia,India,Adelaide,82,59,9.31578947368421,9,48.0,1.0,151,2
15842,0,170.24137931034483,South Africa,New Zealand,Johannesburg,27,110,7.096774193548387,4,20.0,4.0,133,1
68090,0,191.0,West Indies,Pakistan,Karachi,78,42,6.0,9,40.0,1.0,153,1
44443,0,152.8,England,Pakistan,London,56,99,9.28125,8,35.0,0.0,185,1
156537,0,148.0,Australia,New Zealand,Christchurch,72,73,9.125,9,45.0,0.0,214,2
139583,0,130.3448275862069,India,Bangladesh,Mirpur,73,58,7.404255319148937,9,47.0,0.0,122,2
133968,0,146.15384615384616,England,New Zealand,Durban,15,140,8.0,5,52.0,2.0,159,2
84243,0,174.16666666666666,England,India,Ahmedabad,28,131,8.543478260869565,6,46.0,2.0,164,1
110635,0,138.07142857142858,Zimbabwe,Pakistan,Harare,35,109,7.694117647058824,1,43.0,4.0,113,2
152033,0,180.125,West Indies,England,Mumbai,47,113,9.287671232876713,7,49.0,1.0,183,2
103289,0,128.3953488372093,Australia,Pakistan,Dubai,53,78,6.985074626865672,5,24.0,3.0,117,2
36675,0,146.41666666666666,Sri Lanka,Ireland,Abu Dhabi,58,78,7.548387096774193,7,47.0,0.0,171,1
4161,0,160.83333333333334,Sri Lanka,New Zealand,Nottingham,55,84,7.753846153846154,8,33.0,0.0,158,1
95361,0,143.0,England,West Indies,Nottingham,56,85,7.96875,9,45.0,0.0,173,2
15264,0,170.24137931034483,South Africa,Australia,Johannesburg,30,136,9.066666666666666,9,49.0,0.0,201,1
108893,0,125.15789473684211,Australia,Bangladesh,Dhaka,65,46,5.0181818181818185,9,35.0,0.0,117,2
9331,0,138.1627906976744,Australia,Pakistan,Dubai,56,111,10.40625,9,69.0,1.0,168,1
107197,0,135.2,New Zealand,South Africa,Wellington,27,117,7.548387096774194,8,38.0,1.0,148,2
1076,0,159.2,India,West Indies,Lauderhill,34,122,8.511627906976743,8,47.0,1.0,167,1
36050,0,168.44444444444446,England,Australia,Southampton,73,64,8.170212765957448,8,33.0,2.0,162,1
77518,0,140.66666666666666,Sri Lanka,West Indies,Coolidge,41,106,8.050632911392405,7,26.0,3.0,160,1
36321,0,146.41666666666666,Ireland,Afghanistan,Abu Dhabi,45,76,6.08,6,26.0,3.0,125,1
162699,0,113.2,West Indies,Afghanistan,St Kitts,76,43,5.863636363636364,9,34.0,0.0,147,2
89461,0,155.5,India,Australia,Canberra,29,99,6.527472527472527,5,18.0,3.0,161,1
140111,0,130.3448275862069,Pakistan,Sri Lanka,Mirpur,63,67,7.052631578947368,8,34.0,1.0,151,2
145223,0,141.92307692307693,England,Australia,Sydney,37,92,6.650602409638554,3,32.0,3.0,111,2
38930,0,146.41666666666666,Bangladesh,South Africa,Abu Dhabi,44,53,4.184210526315789,4,19.0,3.0,84,1
4027,0,160.83333333333334,India,Bangladesh,Nottingham,62,74,7.655172413793104,9,35.0,1.0,180,1
5840,1,156.9047619047619,South Africa,Australia,Cape Town,86,60,10.588235294117647,9,54.0,1.0,178,1
46561,0,158.30769230769232,South Africa,West Indies,Durban,71,87,10.653061224489797,10,62.0,0.0,195,1
64025,0,153.88235294117646,Australia,West Indies,Barbados,72,72,9.0,8,44.0,2.0,97,1
100147,0,128.3953488372093,South Africa,Pakistan,Dubai,81,40,6.153846153846154,9,30.0,1.0,99,2
113267,0,138.07142857142858,Pakistan,Zimbabwe,Harare,14,138,7.811320754716981,7,39.0,1.0,163,2
9631,0,138.1627906976744,Sri Lanka,Australia,Dubai,7,142,7.539823008849558,4,43.0,1.0,154,1
148456,0,157.4,Afghanistan,Ireland,Dehradun,5,132,6.88695652173913,5,47.0,0.0,136,2
71522,0,181.5,India,New Zealand,Christchurch,51,90,7.826086956521739,4,32.0,2.0,162,1
77926,0,180.0,Ireland,Afghanistan,Greater Noida,2,157,7.983050847457626,6,43.0,0.0,165,1
98326,0,149.28571428571428,Zimbabwe,Australia,Cape Town,83,48,7.783783783783783,9,40.0,1.0,139,2
301,0,159.2,New Zealand,Sri Lanka,Lauderhill,66,39,4.333333333333333,5,30.0,1.0,81,1
141731,0,130.3448275862069,India,Pakistan,Mirpur,43,67,5.220779220779221,7,28.0,0.0,85,2
8997,0,138.1627906976744,West Indies,Pakistan,Dubai,17,98,5.708737864077669,2,48.0,0.0,115,1
64759,0,153.88235294117646,West Indies,Pakistan,Barbados,36,60,4.285714285714286,4,18.0,2.0,111,1
103941,0,149.27586206896552,Sri Lanka,New Zealand,Johannesburg,64,87,9.321428571428571,9,39.0,1.0,168,2
101640,0,128.3953488372093,Ireland,Netherlands,Dubai,81,55,8.461538461538462,9,41.0,1.0,115,2
137368,0,149.95833333333334,New Zealand,South Africa,Auckland,4,160,8.275862068965518,5,25.0,2.0,162,2
56871,0,159.33333333333334,England,India,Bristol,60,111,11.1,8,60.0,2.0,198,1
46697,0,158.30769230769232,India,South Africa,Durban,59,82,8.065573770491804,8,32.0,1.0,168,1
105357,0,149.27586206896552,Australia,South Africa,Johannesburg,22,162,9.918367346938776,7,62.0,0.0,205,2
74408,0,157.0,Australia,India,Ranchi,69,69,8.117647058823529,8,42.0,1.0,118,1
136470,0,149.95833333333334,New Zealand,England,Auckland,41,90,6.8354430379746836,3,27.0,3.0,152,2
150394,0,132.1764705882353,South Africa,England,Barbados,11,126,6.935779816513761,2,37.0,3.0,129,2
22826,0,157.21428571428572,Pakistan,Zimbabwe,Harare,45,90,7.2,9,38.0,0.0,165,1
141849,0,130.3448275862069,Bangladesh,South Africa,Mirpur,24,109,6.8125,3,34.0,4.0,138,2
53315,0,148.20689655172413,Afghanistan,Bangladesh,Mirpur,48,58,4.833333333333333,4,20.0,2.0,72,1
92137,0,119.2,Sri Lanka,New Zealand,Lauderhill,67,52,5.886792452830188,9,33.0,1.0,82,2
55161,0,148.20689655172413,South Africa,India,Mirpur,42,107,8.23076923076923,8,53.0,0.0,172,1
147124,0,130.8,South Africa,Sri Lanka,Chattogram,0,160,8.0,2,45.0,5.0,160,2
152903,0,148.54545454545453,Pakistan,Sri Lanka,Lahore,20,96,5.76,2,27.0,4.0,101,2
12095,0,138.1627906976744,Pakistan,New Zealand,Dubai,61,72,7.322033898305084,8,31.0,1.0,153,1
72861,0,140.16666666666666,West Indies,Ireland,Guyana,6,130,6.842105263157895,2,40.0,3.0,138,1
135418,0,170.66666666666666,India,Australia,Rajkot,37,133,9.6144578313253,6,51.0,1.0,202,2
96441,0,143.0,India,Ireland,Nottingham,42,96,7.384615384615385,9,37.0,1.0,113,2
28991,0,153.14285714285714,Sri Lanka,Australia,Colombo,6,121,6.368421052631579,2,35.0,1.0,128,1
166230,0,91.5,Sri Lanka,India,Cuttack,80,42,6.3,8,27.0,1.0,87,2
148130,0,157.4,Bangladesh,Afghanistan,Dehradun,76,44,6.0,7,28.0,3.0,144,2
57931,1,163.23076923076923,South Africa,Australia,Sydney,83,53,8.594594594594595,10,46.0,0.0,145,1
70272,0,166.28571428571428,Zimbabwe,Ireland,Dublin,58,72,6.967741935483871,7,38.0,1.0,117,1
65897,0,191.25,England,West Indies,Mumbai,18,142,8.352941176470589,7,46.0,1.0,182,1
143501,0,162.0,Pakistan,England,Bristol,36,112,8.0,6,28.0,1.0,148,2
64394,0,153.88235294117646,England,West Indies,Barbados,25,117,7.389473684210526,6,53.0,1.0,152,1
78495,0,182.33333333333334,England,Australia,Hobart,53,104,9.313432835820896,7,44.0,1.0,155,1
121023,0,135.609756097561,Sri Lanka,England,Colombo,55,78,7.199999999999999,5,32.0,3.0,157,2
138762,0,126.0,England,India,Kolkata,82,33,5.210526315789474,9,23.0,1.0,121,2
141271,0,130.3448275862069,Sri Lanka,India,Mirpur,23,108,6.68041237113402,6,33.0,1.0,134,2
13983,0,170.24137931034483,West Indies,South Africa,Johannesburg,57,112,10.666666666666666,10,54.0,0.0,205,1
138368,0,128.66666666666666,India,England,Pune,55,98,9.046153846153846,7,47.0,1.0,158,2
63308,0,153.88235294117646,Australia,India,Barbados,51,113,9.826086956521738,9,57.0,1.0,184,1
134349,0,146.15384615384616,South Africa,India,Durban,4,144,7.448275862068966,1,24.0,3.0,147,2
124177,0,143.44444444444446,Sri Lanka,England,Southampton,47,62,5.095890410958904,5,16.0,2.0,91,2
22675,0,157.21428571428572,Zimbabwe,New Zealand,Harare,72,44,5.5,8,26.0,1.0,123,1
130786,0,141.33333333333334,West Indies,Sri Lanka,London,15,100,5.714285714285714,1,29.0,4.0,101,2
10129,1,138.1627906976744,New Zealand,Pakistan,Dubai,86,34,6.0,7,32.0,2.0,135,1
93,0,159.2,West Indies,India,Lauderhill,29,70,4.615384615384616,3,25.0,2.0,95,1
15959,0,170.24137931034483,New Zealand,South Africa,Johannesburg,32,85,5.795454545454546,4,19.0,3.0,129,1
22289,1,157.21428571428572,Pakistan,Zimbabwe,Harare,89,26,5.032258064516129,9,25.0,1.0,136,1
114099,0,162.58333333333334,India,New Zealand,Hamilton,40,130,9.75,7,49.0,1.0,208,2
4334,0,160.83333333333334,Sri Lanka,West Indies,Nottingham,7,183,9.716814159292037,6,43.0,3.0,192,1
122544,0,147.11764705882354,Sri Lanka,New Zealand,Pallekele,62,95,9.827586206896552,9,40.0,1.0,174,2
68990,0,169.22222222222223,Pakistan,New Zealand,Mount Maunganui,53,83,7.432835820895523,8,35.0,1.0,181,1
118154,0,135.609756097561,Australia,Sri Lanka,Colombo,72,92,11.5,10,67.0,0.0,130,2
85856,0,166.4,West Indies,Australia,Brisbane,26,136,8.680851063829788,7,37.0,2.0,191,1
130593,0,141.33333333333334,Netherlands,England,London,79,58,8.487804878048781,8,49.0,1.0,163,2
80154,0,130.71428571428572,Sri Lanka,Pakistan,Hambantota,3,121,6.205128205128205,3,47.0,2.0,132,1
101920,0,128.3953488372093,Netherlands,Afghanistan,Dubai,66,64,7.111111111111111,9,31.0,1.0,132,2
887,1,159.2,West Indies,India,Lauderhill,91,63,13.03448275862069,10,63.0,0.0,245,1
120444,0,135.609756097561,South Africa,Sri Lanka,Colombo,46,98,7.945945945945946,10,40.0,0.0,121,2
803,0,159.2,Bangladesh,West Indies,Lauderhill,53,75,6.7164179104477615,7,39.0,1.0,171,1
164788,0,154.25,South Africa,New Zealand,Centurion,11,134,7.376146788990825,2,34.0,4.0,145,2
33697,0,169.58823529411765,New Zealand,Bangladesh,Pallekele,77,46,6.4186046511627906,9,30.0,1.0,191,1
49509,0,168.66666666666666,Sri Lanka,New Zealand,Auckland,21,106,6.424242424242424,2,36.0,3.0,142,1
167294,0,156.33333333333334,West Indies,Australia,Gros Islet,40,109,8.174999999999999,7,20.0,1.0,185,2
37414,0,146.41666666666666,Afghanistan,Zimbabwe,Abu Dhabi,61,84,8.542372881355933,9,49.0,0.0,193,1
132170,0,141.33333333333334,Pakistan,England,London,73,52,6.638297872340425,7,33.0,2.0,137,2
18266,0,162.46666666666667,Australia,New Zealand,Wellington,64,70,7.499999999999999,9,44.0,0.0,142,1
121697,0,135.609756097561,India,Sri Lanka,Colombo,70,82,9.84,7,43.0,1.0,174,2
19480,0,145.89473684210526,Zimbabwe,Bangladesh,Dhaka,71,56,6.857142857142858,6,38.0,3.0,144,1
151698,0,180.125,England,India,Mumbai,17,142,8.271844660194175,7,38.0,1.0,181,2
172002,0,131.5,South Africa,India,Dharamsala,29,136,8.967032967032967,7,42.0,1.0,200,2
29596,0,153.14285714285714,India,Bangladesh,Colombo,15,148,8.457142857142857,9,58.0,0.0,176,1
79408,0,110.0,Bangladesh,West Indies,St Kitts,8,103,5.517857142857142,1,23.0,2.0,118,1
133360,1,146.15384615384616,Australia,India,Durban,87,36,6.545454545454546,9,31.0,1.0,173,2
151098,0,132.1764705882353,West Indies,Sri Lanka,Barbados,4,131,6.775862068965518,2,39.0,4.0,138,2
46738,0,158.30769230769232,India,South Africa,Durban,19,141,8.376237623762377,5,39.0,3.0,168,1
169147,0,151.0,Australia,Pakistan,Birmingham,38,98,7.170731707317073,6,30.0,2.0,144,2
79476,1,110.0,Bangladesh,West Indies,St Kitts,90,41,8.2,8,41.0,2.0,143,1
76860,0,156.0,India,Bangladesh,Delhi,82,36,5.684210526315789,9,26.0,0.0,148,1
105722,0,149.27586206896552,Australia,South Africa,Johannesburg,18,163,9.588235294117647,4,52.0,1.0,199,2
89094,1,134.0,West Indies,Ireland,Jamaica,87,38,6.909090909090909,8,32.0,2.0,116,1
66761,0,161.36363636363637,Sri Lanka,Pakistan,Lahore,46,105,8.513513513513512,9,36.0,1.0,165,1
81494,0,129.4,Bangladesh,Netherlands,Dharamsala,80,35,5.25,9,22.0,1.0,153,1
36471,0,146.41666666666666,Netherlands,Ireland,Abu Dhabi,19,89,5.287128712871287,3,30.0,1.0,106,1
61814,0,179.8,Afghanistan,Bangladesh,Dehradun,57,72,6.857142857142857,8,29.0,2.0,145,1
61673,0,179.8,Bangladesh,Afghanistan,Dehradun,73,54,6.893617021276596,8,43.0,1.0,134,1
11356,0,138.1627906976744,Australia,Pakistan,Dubai,58,52,5.032258064516129,6,21.0,2.0,89,1
148803,0,138.0,Bangladesh,South Africa,Potchefstroom,9,141,7.621621621621622,0,38.0,3.0,141,2
29412,0,153.14285714285714,Pakistan,Sri Lanka,Colombo,73,54,6.893617021276596,8,41.0,1.0,175,1
51629,0,143.0,India,England,Kolkata,52,71,6.264705882352941,6,37.0,1.0,120,1
86351,0,169.75,Zimbabwe,Afghanistan,Bulawayo,27,117,7.548387096774194,9,31.0,1.0,153,1
99230,0,128.3953488372093,Pakistan,England,Dubai,62,51,5.275862068965518,5,21.0,2.0,112,2
26336,0,146.14285714285714,Afghanistan,Zimbabwe,Sharjah,3,157,8.051282051282051,2,39.0,5.0,158,1
11149,0,138.1627906976744,Afghanistan,Netherlands,Dubai,19,97,5.762376237623763,3,27.0,3.0,128,1
124815,0,143.44444444444446,England,Australia,Southampton,17,176,10.252427184466018,5,57.0,1.0,209,2
44864,0,139.66666666666666,Zimbabwe,Pakistan,Rawalpindi,4,128,6.620689655172415,1,47.0,3.0,129,1
115349,0,170.6,Pakistan,Australia,Chandigarh,24,135,8.4375,6,48.0,1.0,172,2
138784,0,126.0,England,India,Kolkata,61,70,7.11864406779661,8,44.0,1.0,121,2
16839,0,162.46666666666667,India,New Zealand,Wellington,15,142,8.114285714285714,3,49.0,1.0,165,1
118986,0,135.609756097561,Pakistan,Sri Lanka,Colombo,22,127,7.775510204081633,3,47.0,2.0,174,2
149962,0,132.1764705882353,Australia,West Indies,Barbados,20,132,7.919999999999999,6,42.0,1.0,146,2
87646,0,165.5,Afghanistan,West Indies,Lucknow,49,81,6.845070422535211,6,25.0,2.0,147,1
115098,0,162.58333333333334,Bangladesh,New Zealand,Hamilton,35,110,7.764705882352941,4,42.0,0.0,144,2
67720,0,161.36363636363637,Zimbabwe,Pakistan,Lahore,82,51,8.052631578947368,10,39.0,0.0,175,1
94793,0,146.28571428571428,Bangladesh,India,Bengaluru,48,95,7.916666666666667,6,42.0,3.0,145,2
162214,0,167.33333333333334,West Indies,Australia,Hobart,75,46,6.133333333333334,5,27.0,2.0,141,2
43815,0,152.8,West Indies,England,London,63,94,9.894736842105264,9,43.0,0.0,208,1
65828,1,191.25,England,West Indies,Mumbai,85,48,8.22857142857143,9,44.0,1.0,182,1
171227,0,157.57142857142858,West Indies,New Zealand,Mount Maunganui,42,108,8.307692307692308,5,46.0,2.0,166,2
40271,0,139.69230769230768,Australia,England,Melbourne,56,76,7.125,6,20.0,3.0,147,1
16281,0,170.24137931034483,West Indies,Bangladesh,Johannesburg,78,38,5.428571428571429,9,24.0,0.0,164,1
132062,0,141.33333333333334,Zimbabwe,South Africa,London,20,126,7.56,2,61.0,3.0,126,2
1437,0,154.0,Sri Lanka,England,St Lucia,43,74,5.766233766233766,6,32.0,1.0,128,1
36838,0,146.41666666666666,England,New Zealand,Abu Dhabi,18,129,7.588235294117647,7,43.0,1.0,166,1
57055,0,147.0,India,England,Kanpur,5,137,7.147826086956521,4,32.0,1.0,147,1
51163,0,153.0,England,India,Pune,28,115,7.5,6,25.0,2.0,157,1
124181,0,143.44444444444446,Sri Lanka,England,Southampton,43,64,4.987012987012987,4,18.0,2.0,91,2
54025,0,148.20689655172413,West Indies,India,Mirpur,66,41,4.555555555555555,9,25.0,1.0,129,1
55862,0,155.71428571428572,India,Bangladesh,Nagpur,81,46,7.076923076923077,8,43.0,1.0,174,1
147950,0,120.66666666666667,Zimbabwe,Ireland,Bready,19,84,4.99009900990099,2,24.0,3.0,110,2
162753,0,113.2,West Indies,Afghanistan,St Kitts,22,122,7.469387755102042,7,53.0,1.0,147,2
8131,0,138.1627906976744,Pakistan,Australia,Dubai,42,92,7.076923076923077,9,29.0,1.0,176,1
154327,0,140.0,England,Pakistan,Cardiff,42,105,8.076923076923077,8,44.0,1.0,175,2
129582,0,141.33333333333334,Ireland,Pakistan,London,53,75,6.7164179104477615,8,37.0,1.0,120,2
144353,1,141.92307692307693,New Zealand,Australia,Sydney,89,27,5.225806451612903,8,26.0,2.0,149,2
15268,0,170.24137931034483,South Africa,Australia,Johannesburg,26,154,9.829787234042554,9,65.0,0.0,201,1
132504,0,141.33333333333334,Pakistan,Zimbabwe,Rawalpindi,74,44,5.739130434782608,9,28.0,1.0,130,2
118961,0,135.609756097561,Pakistan,Sri Lanka,Colombo,47,89,7.315068493150685,5,49.0,1.0,174,2
151919,0,180.125,West Indies,India,Mumbai,36,120,8.571428571428571,7,48.0,1.0,196,2
60307,0,149.0,Netherlands,New Zealand,Chattogram,7,142,7.539823008849558,6,52.0,1.0,151,1
24672,0,178.75,Zimbabwe,New Zealand,Hamilton,59,99,9.737704918032787,9,48.0,1.0,200,1
48706,1,168.66666666666666,West Indies,New Zealand,Auckland,89,21,4.064516129032258,9,21.0,1.0,126,1
56672,0,159.33333333333334,England,Pakistan,Bristol,16,115,6.634615384615385,4,31.0,2.0,144,1
131433,1,141.33333333333334,West Indies,India,London,85,32,5.485714285714286,9,24.0,1.0,156,2
97872,1,149.28571428571428,Australia,Bangladesh,Cape Town,86,54,9.529411764705882,10,53.0,0.0,124,2
142183,0,130.3448275862069,Pakistan,West Indies,Mirpur,52,42,3.705882352941176,5,28.0,1.0,82,2
40062,0,139.69230769230768,England,Australia,Melbourne,21,104,6.303030303030303,3,18.0,2.0,130,1
32644,0,153.14285714285714,West Indies,Australia,Colombo,47,91,7.479452054794521,8,34.0,0.0,205,1
97433,0,149.28571428571428,South Africa,Bangladesh,Cape Town,41,105,7.974683544303798,9,46.0,1.0,146,2
170129,1,122.75,West Indies,Afghanistan,Lucknow,83,32,5.189189189189189,8,30.0,2.0,127,2
166123,0,125.33333333333333,New Zealand,Australia,Perth,74,31,4.043478260869565,6,13.0,3.0,132,2
1820,0,154.0,Afghanistan,India,St Lucia,31,80,5.393258426966292,7,37.0,0.0,115,1
108642,0,125.15789473684211,Bangladesh,India,Dhaka,74,41,5.3478260869565215,8,31.0,1.0,121,2
49864,0,168.66666666666666,England,New Zealand,Auckland,35,157,11.08235294117647,7,54.0,0.0,214,1
135622,0,149.95833333333334,Australia,New Zealand,Auckland,81,95,14.615384615384615,10,63.0,0.0,245,2
154837,0,140.0,England,India,Cardiff,67,53,6.0,7,26.0,2.0,149,2
172225,0,155.0,Pakistan,England,Leeds,50,92,7.885714285714286,7,29.0,2.0,155,2
40283,0,139.69230769230768,Australia,England,Melbourne,44,87,6.86842105263158,5,20.0,3.0,147,1
151139,0,132.1764705882353,England,West Indies,Barbados,83,36,5.837837837837838,8,33.0,2.0,143,2
115569,0,170.6,Pakistan,New Zealand,Chandigarh,47,96,7.89041095890411,8,19.0,1.0,158,2
57590,1,163.23076923076923,Pakistan,Australia,Sydney,87,36,6.545454545454546,8,35.0,1.0,107,1
339,0,159.2,New Zealand,Sri Lanka,Lauderhill,30,71,4.733333333333333,2,19.0,3.0,81,1
44350,0,152.8,England,West Indies,London,22,126,7.714285714285714,6,30.0,2.0,161,1
173605,0,172.0,Zimbabwe,Ireland,Derry,64,100,10.714285714285714,8,55.0,1.0,172,2
54917,0,148.20689655172413,South Africa,Bangladesh,Mirpur,38,116,8.487804878048781,7,38.0,3.0,169,1
84077,0,174.16666666666666,India,England,Ahmedabad,68,35,4.038461538461538,7,27.0,1.0,124,1
101061,1,128.3953488372093,Pakistan,New Zealand,Dubai,86,36,6.352941176470588,10,33.0,0.0,140,2
143732,0,162.0,India,England,Bristol,29,152,10.021978021978022,7,48.0,1.0,201,2
116102,0,136.78571428571428,Zimbabwe,Afghanistan,Sharjah,49,101,8.535211267605634,6,37.0,1.0,182,2
63891,0,153.88235294117646,West Indies,India,Barbados,81,34,5.230769230769231,10,30.0,0.0,169,1
77178,0,156.0,Sri Lanka,South Africa,Delhi,12,112,6.222222222222222,2,27.0,3.0,120,1
99876,0,128.3953488372093,Pakistan,New Zealand,Dubai,9,143,7.72972972972973,7,46.0,1.0,154,2
2885,1,154.71428571428572,India,Australia,Bengaluru,89,40,7.741935483870967,10,38.0,0.0,190,1
98339,0,149.28571428571428,Zimbabwe,Australia,Cape Town,71,56,6.857142857142858,7,29.0,3.0,139,2
164505,0,117.33333333333333,New Zealand,South Africa,Port Elizabeth,0,144,7.2,1,39.0,3.0,146,2
137652,0,149.95833333333334,New Zealand,West Indies,Auckland,45,140,11.2,5,57.0,1.0,179,2
142306,0,130.3448275862069,Bangladesh,Pakistan,Mirpur,36,115,8.214285714285714,7,50.0,0.0,143,2
51727,0,143.0,England,West Indies,Kolkata,75,45,6.0,7,36.0,1.0,155,1
23324,0,157.21428571428572,Pakistan,Zimbabwe,Harare,46,81,6.5675675675675675,7,36.0,1.0,161,1
73690,0,151.36363636363637,Pakistan,England,Manchester,72,67,8.375,9,42.0,1.0,154,1
5255,0,156.9047619047619,England,Zimbabwe,Cape Town,53,107,9.582089552238806,7,46.0,0.0,188,1
152421,0,150.0,West Indies,Pakistan,Providence,19,111,6.594059405940595,6,40.0,1.0,150,2
58821,0,163.25,Netherlands,Zimbabwe,Rotterdam,62,94,9.724137931034484,6,45.0,3.0,199,1
57039,0,147.0,India,England,Kanpur,21,119,7.212121212121212,4,31.0,3.0,147,1
165644,0,154.25,Pakistan,South Africa,Centurion,4,139,7.189655172413794,3,24.0,1.0,149,2
21085,0,157.21428571428572,Zimbabwe,India,Harare,69,66,7.764705882352941,8,38.0,1.0,145,1
